type,competitorID,time,exchange,odds,agentID,stake,distance,rank,balance,decision
Trade,2,12.941080808639526,0,1.6641227320558936,58,15,132.62648370694822,1,100000446.26711309,layer
Trade,2,12.975112915039062,0,1.6641227320558936,33,15,132.62648370694822,1,99999981.46184099,backer
Trade,2,12.975112915039062,0,1.6641227320558936,56,15,132.62648370694822,1,100000301.07631803,layer
Trade,2,12.978714942932129,0,1.6641227320558936,36,15,132.62648370694822,1,99999981.46184099,backer
Trade,2,12.978714942932129,0,1.6641227320558936,55,15,132.62648370694822,1,100000274.94883671,layer
Trade,2,13.0261869430542,0,1.6641227320558936,30,15,132.62648370694822,1,99999981.46184099,backer
Trade,2,13.0261869430542,0,1.6641227320558936,59,15,132.62648370694822,1,100000363.11447704,layer
Trade,2,13.153745889663696,0,1.3000000000000003,0,15,132.62648370694822,1,99999637.67020077,backer
Trade,2,13.153745889663696,0,1.3000000000000003,28,15,132.62648370694822,1,99999980.5,layer
Trade,2,14.118738889694214,0,1.4000000000000004,0,15,144.48268439909,1,99999637.67020077,backer
Trade,2,14.118738889694214,0,1.4000000000000004,57,15,144.48268439909,1,100000416.15263605,layer
Trade,2,14.50377869606018,0,1.4641227320558934,18,15,144.48268439909,1,100000092.88552296,backer
Trade,2,14.50377869606018,0,1.4641227320558934,58,15,144.48268439909,1,100000446.26711309,layer
Trade,2,14.618371725082397,0,1.4641227320558934,15,15,144.48268439909,1,100000294.93668625,backer
Trade,2,14.618371725082397,0,1.4641227320558934,26,15,144.48268439909,1,99999978.03815901,layer
Trade,2,14.636775970458984,0,1.4641227320558934,19,15,144.48268439909,1,100000078.96184099,backer
Trade,2,14.636775970458984,0,1.4641227320558934,56,15,144.48268439909,1,100000301.07631803,layer
Trade,2,14.67532992362976,0,1.4641227320558934,13,15,144.48268439909,1,100000122.34736395,backer
Trade,2,14.67532992362976,0,1.4641227320558934,59,15,144.48268439909,1,100000363.11447704,layer
Trade,2,14.75619101524353,0,1.4641227320558934,12,15,156.42182148751226,1,100000087.42368197,backer
Trade,2,14.75619101524353,0,1.4641227320558934,55,15,156.42182148751226,1,100000274.94883671,layer
Trade,2,14.759589910507202,0,1.4641227320558934,11,15,156.42182148751226,1,100000125.34736395,backer
Trade,2,14.759589910507202,0,1.4641227320558934,58,15,156.42182148751226,1,100000446.26711309,layer
Trade,2,14.790469884872437,0,1.4641227320558934,14,15,156.42182148751226,1,100000092.88552296,backer
Trade,2,14.790469884872437,0,1.4641227320558934,57,15,156.42182148751226,1,100000416.15263605,layer
Trade,2,15.95622992515564,0,1.3641227320558933,10,15,166.44021605809792,1,100000072.96184099,backer
Trade,2,15.95622992515564,0,1.3641227320558933,27,15,166.44021605809792,1,99999979.53815901,layer
Trade,2,15.976192951202393,0,1.3641227320558933,18,15,166.44021605809792,1,100000092.88552296,backer
Trade,2,15.976192951202393,0,1.3641227320558933,29,15,166.44021605809792,1,99999979.53815901,layer
Trade,2,16.379019021987915,0,1.3000000000000003,0,15,166.44021605809792,1,99999637.67020077,backer
Trade,2,16.379019021987915,0,1.3000000000000003,56,15,166.44021605809792,1,100000301.07631803,layer
Trade,2,16.439838886260986,0,1.3641227320558933,17,15,166.44021605809792,1,100000066.96184099,backer
Trade,2,16.439838886260986,0,1.3641227320558933,57,15,166.44021605809792,1,100000416.15263605,layer
Trade,2,16.442693948745728,0,1.3641227320558933,13,15,166.44021605809792,1,100000122.34736395,backer
Trade,2,16.442693948745728,0,1.3641227320558933,55,15,166.44021605809792,1,100000274.94883671,layer
Trade,2,16.562179803848267,0,1.3641227320558933,15,15,166.44021605809792,1,100000294.93668625,backer
Trade,2,16.562179803848267,0,1.3641227320558933,59,15,166.44021605809792,1,100000363.11447704,layer
