type,time,exchange,competitor,odds,backer,layer,stake
Trade,38.36188888549805,0,2,1.1,13,56,15
Trade,38.36342787742615,0,2,1.1,15,57,15
Trade,38.36575484275818,0,2,1.1,18,59,15
Trade,38.36637902259827,0,2,1.1,19,55,15
Trade,38.36790871620178,0,2,1.1,12,58,15
Trade,38.37024688720703,0,2,1.1,17,57,15
Trade,38.37098979949951,0,2,1.1,10,56,15
Trade,38.373021841049194,0,2,1.1,11,0,15
Trade,38.37907099723816,0,2,1.1,14,55,15
Trade,38.37940287590027,0,2,1.1,13,58,15
Trade,38.379852056503296,0,2,1.1,16,59,15
Trade,38.38074493408203,0,2,1.1,15,0,15
Trade,38.3834068775177,0,2,1.1,18,0,15
Trade,38.397002935409546,0,2,1.1,19,55,15
Trade,38.3988938331604,0,2,1.1,12,56,15
Trade,38.39961886405945,0,2,1.1,46,59,15
Trade,38.40011692047119,0,2,1.1,14,57,15
Trade,38.40118098258972,0,2,1.1,15,58,15
Trade,38.40591382980347,0,2,1.1,16,59,15
Trade,38.40614986419678,0,2,1.1,11,55,15
Trade,38.40644669532776,0,2,1.1,13,56,15
Trade,38.40779495239258,0,2,1.1,17,58,15
Trade,38.40902876853943,0,2,1.1,10,57,15
Trade,38.41177988052368,0,2,1.1,18,55,15
Trade,38.415045738220215,0,2,1.1,19,0,15
Trade,38.41573667526245,0,2,1.1,12,59,15
Trade,38.416343688964844,0,2,1.1,14,57,15
Trade,38.418041706085205,0,2,1.1,15,56,15
Trade,38.41827893257141,0,2,1.1,11,58,15
Trade,38.42083191871643,0,2,1.1,16,55,15
Trade,38.42098379135132,0,2,1.1,13,59,15
Trade,38.42242097854614,0,2,1.1,17,58,15
Trade,38.42576885223389,0,2,1.1,10,57,15
Trade,38.42604374885559,0,2,1.1,18,0,15
Trade,38.42651700973511,0,2,1.1,19,56,15
Trade,38.42699074745178,0,2,1.1,12,0,15
Trade,38.42786693572998,0,2,1.1,14,0,15
Trade,38.42927169799805,0,2,1.1,15,59,15
Trade,38.43009305000305,0,2,1.1,11,55,15
Trade,38.43211793899536,0,2,1.1,13,58,15
Trade,38.432432889938354,0,2,1.1,16,57,15
Trade,38.43296790122986,0,2,1.1,17,56,15
Trade,38.43542194366455,0,2,1.1,18,59,15
Trade,38.43578386306763,0,2,1.1,10,0,15
Trade,38.44406080245972,0,2,1.1,19,0,15
Trade,38.44665503501892,0,2,1.1,12,0,15
Trade,38.45022678375244,0,2,1.1,14,0,15
Trade,38.46261405944824,0,2,1.1,15,0,15
Trade,38.47052788734436,0,2,1.1,19,57,15
Trade,38.4712278842926,0,2,1.1,12,59,15
Trade,38.47238302230835,0,2,1.1,44,58,15
Trade,38.47288775444031,0,2,1.1,16,55,15
Trade,38.47374677658081,0,2,1.1,17,57,15
Trade,38.47664785385132,0,2,1.1,14,56,15
Trade,38.47763204574585,0,2,1.1,18,59,15
Trade,38.478774070739746,0,2,1.1,13,55,15
Trade,38.478906869888306,0,2,1.1,11,58,15
Trade,38.48009395599365,0,2,1.1,10,0,15
Trade,38.50269079208374,0,2,1.1,59,57,15
Trade,38.50288367271423,0,2,1.1,56,59,15
Trade,38.50945997238159,0,2,1.2000000000000002,19,56,15
Trade,38.52558898925781,0,2,1.1,58,55,15
Trade,38.52582502365112,0,2,1.1,55,0,15
Trade,38.525958776474,0,2,1.1,15,58,15
Trade,38.60073494911194,0,2,1.1,19,57,15
Trade,38.6167197227478,0,2,1.1,12,56,15
Trade,38.616920709609985,0,2,1.1,16,59,15
Trade,38.63146090507507,0,2,1.1,17,0,15
Trade,38.64675307273865,0,2,1.1,14,58,15
Trade,38.653427839279175,0,2,1.1,18,55,15
Trade,39.22744297981262,0,2,1.1,13,0,15
Trade,39.43191194534302,0,2,1.1,11,0,15
Trade,39.50866484642029,0,2,1.1,10,0,15
Trade,39.541518688201904,0,2,1.1,15,0,15
Trade,0.1389157772064209,0,3,4.148658304965031,51,3,15
Trade,0.21732091903686523,0,3,1.1,5,53,15
Trade,0.28603386878967285,0,3,1.1,7,50,15
Trade,1.1110637187957764,0,3,1.1,5,50,15
Trade,1.1116406917572021,0,3,4.715051452945939,54,3,15
Trade,1.251814842224121,0,3,4.776789325548073,54,5,15
Trade,1.3513388633728027,0,3,4.776789325548073,54,3,15
Trade,1.448678970336914,0,3,1.1,2,50,15
Trade,1.4911479949951172,0,3,1.1,7,50,15
Trade,1.5045356750488281,0,3,1.1,3,50,15
Trade,1.6924948692321777,0,3,4.776789325548073,54,7,15
Trade,1.7406668663024902,0,3,4.776789325548073,54,2,15
Trade,1.7823879718780518,0,3,1.1,3,50,15
Trade,1.8009469509124756,0,3,1.1,2,50,15
Trade,1.8759937286376953,0,3,4.65821454573405,54,2,15
Trade,1.91827392578125,0,3,1.1,5,50,15
Trade,1.9665749073028564,0,3,4.65821454573405,54,7,15
Trade,2.004725933074951,0,3,4.65821454573405,54,7,15
Trade,2.033167839050293,0,3,1.1,2,50,15
Trade,2.061081886291504,0,3,4.65821454573405,54,7,15
Trade,2.1394150257110596,0,3,1.1,2,50,15
Trade,3.0534846782684326,0,3,4.175310702695686,51,5,15
Trade,3.100559711456299,0,3,4.175310702695686,51,2,15
Trade,3.5292229652404785,0,3,3.7990472168168257,5,3,15
Trade,3.5300920009613037,0,3,4.799047216816826,53,3,15
Trade,3.78840970993042,0,3,4.808818270754266,53,7,15
Trade,3.916329860687256,0,3,1.1,7,54,15
Trade,4.0439348220825195,0,3,1.1,7,51,15
Trade,4.163625955581665,0,3,3.821385995917394,53,7,15
Trade,4.176855087280273,0,3,4.116072112653035,51,2,15
Trade,4.209954023361206,0,3,1.1,3,51,15
Trade,4.239901781082153,0,3,3.8620235820570423,53,5,15
Trade,4.959404706954956,0,3,3.980806116560582,53,3,15
Trade,4.989159822463989,0,3,2.9784480450562194,7,5,15
Trade,5.117678880691528,0,3,2.8678754754982734,3,2,15
Trade,5.211371898651123,0,3,2.8776117739701426,24,5,15
Trade,5.220215082168579,0,3,1.9776117739701427,3,7,15
Trade,5.411825895309448,0,3,1.9776117739701427,5,3,15
Trade,5.466385841369629,0,3,2.9776117739701427,7,3,15
Trade,5.554588794708252,0,3,1.9776117739701427,7,2,15
Trade,6.735355854034424,0,3,2.9776117739701427,2,2,15
Trade,6.867896795272827,0,3,3.9776117739701427,3,5,15
Trade,7.015446901321411,0,3,3.9776117739701427,7,3,15
Trade,7.02031683921814,0,3,3.9851683530037487,53,2,15
Trade,7.0788490772247314,0,3,1.9776117739701427,2,7,15
Trade,7.082446813583374,0,3,4.239800791527619,51,5,15
Trade,7.1168577671051025,0,3,3.8754641650568455,5,2,15
Trade,7.254311800003052,0,3,1.1,2,54,15
Trade,7.289657831192017,0,3,3.37021447122894,5,3,15
Trade,7.378123044967651,0,3,3.478224856983597,3,5,15
Trade,7.468103885650635,0,3,3.494403395093223,3,5,15
Trade,7.48455286026001,0,3,3.0776117739701427,2,58,15
Trade,7.507568836212158,0,3,4.077611773970142,3,58,15
Trade,7.587796926498413,0,3,4.539104715599233,53,2,15
Trade,7.595463991165161,0,3,4.8754641650568455,54,57,15
Trade,7.6475629806518555,0,3,4.077611773970142,5,58,15
Trade,7.692588806152344,0,3,4.559122991265013,53,5,15
Trade,7.725900888442993,0,3,4.077611773970142,2,57,15
Trade,7.731287002563477,0,3,4.565437728997557,53,3,15
Trade,7.762739896774292,0,3,4.077611773970142,5,58,15
Trade,7.8082969188690186,0,3,3.542552241676212,2,57,15
Trade,7.9898459911346436,0,3,4.602131863676165,53,7,15
Trade,8.035774946212769,0,3,4.077611773970142,3,58,15
Trade,8.0398428440094,0,3,4.607121302140331,53,7,15
Trade,8.145479917526245,0,3,4.077611773970142,2,57,15
Trade,8.164209842681885,0,3,4.616595872685485,53,3,15
Trade,8.44495177268982,0,3,3.5889032558870975,2,5,15
Trade,8.475461721420288,0,3,4.629590889361611,53,5,15
Trade,8.557910919189453,0,3,3.5889032558870975,2,7,15
Trade,8.621192932128906,0,3,3.5889032558870975,5,2,15
Trade,8.686161756515503,0,3,5.837219747870838,51,5,15
Trade,8.713728904724121,0,3,6.721881918055809,54,3,15
Trade,8.873950958251953,0,3,6.739101322161587,54,2,15
Trade,8.9203200340271,0,3,1.1,5,50,15
Trade,8.927406787872314,0,3,6.744129936901833,54,7,15
Trade,8.98790979385376,0,3,1.1,7,53,15
Trade,9.046722650527954,0,3,6.756006950182689,54,2,15
Trade,9.088815927505493,0,3,6.759936533710529,54,3,15
Trade,9.225943088531494,0,3,6.769186354123046,54,5,15
Trade,9.310510873794556,0,3,6.773207456363662,54,2,15
Trade,9.360337972640991,0,3,6.77415545859641,54,7,15
Trade,9.435516834259033,0,3,6.775081527775926,54,2,15
Trade,9.731274843215942,0,3,2.677796902428175,3,52,15
Trade,9.868204832077026,0,3,1.2000000000000002,5,55,15
Trade,10.10297179222107,0,3,3.6889032558870976,3,58,15
Trade,10.2447669506073,0,3,3.6889032558870976,2,57,15
Trade,10.344472885131836,0,3,3.6889032558870976,7,55,15
Trade,10.394928932189941,0,3,6.876694667200485,51,7,15
Trade,10.451132774353027,0,3,6.935271265002921,54,5,15
Trade,10.527581930160522,0,3,6.936020453551919,54,5,15
Trade,10.640952825546265,0,3,6.937152509071886,54,7,15
Trade,10.80087399482727,0,3,6.9385203025335365,54,7,15
Trade,10.892812013626099,0,3,5.935776838597848,5,3,15
Trade,10.901019811630249,0,3,5.935776838597848,54,5,15
Trade,11.53243899345398,0,3,6.935776838597848,2,3,15
Trade,11.546268939971924,0,3,5.935527158536711,7,2,15
Trade,11.77586579322815,0,3,5.935527158536711,2,57,15
Trade,11.781798839569092,0,3,5.940106180775829,3,7,15
Trade,11.841259956359863,0,3,6.035776838597847,3,59,15
Trade,11.871063709259033,0,3,6.941233697921901,54,3,15
Trade,11.931773900985718,0,3,7.029138889493708,51,5,15
Trade,12.18180775642395,0,3,7.941004421079423,7,3,15
Trade,12.405200958251953,0,3,5.941233697921901,7,2,15
Trade,12.507303953170776,0,3,5.035527158536711,3,7,15
Trade,12.52211308479309,0,3,5.035527158536711,7,5,15
Trade,12.699934005737305,0,3,5.035527158536711,3,2,15
Trade,13.072965860366821,0,3,4.941233697921901,5,7,15
Trade,13.16706371307373,0,3,4.941233697921901,5,2,15
Trade,13.249916791915894,0,3,5.035527158536711,2,7,15
Trade,13.781002044677734,0,3,4.941233697921901,3,2,15
Trade,14.81299090385437,0,3,3.7889032558870976,7,58,15
Trade,14.816537857055664,0,3,3.7889032558870976,5,59,15
Trade,14.834100008010864,0,3,4.035527158536711,3,57,15
Trade,14.865280866622925,0,3,4.135527158536711,3,55,15
Trade,15.1891930103302,0,3,5.941233697921901,5,3,15
Trade,15.590250015258789,0,3,4.035527158536711,2,2,15
Trade,15.724589824676514,0,3,5.135527158536711,3,56,15
Trade,16.373305797576904,0,3,5.135527158536711,2,58,15
Trade,16.532354831695557,0,3,6.53741559690116,51,3,15
Trade,16.595685720443726,0,3,5.340468514261513,5,7,15
Trade,16.7979679107666,0,3,5.340468514261513,2,5,15
Trade,16.8667950630188,0,3,5.340468514261513,5,3,15
Trade,16.927029848098755,0,3,6.6090036780255215,53,2,15
Trade,17.0098078250885,0,3,5.941233697921901,5,7,15
Trade,19.03623604774475,0,3,7.340468514261513,7,3,15
Trade,19.051147937774658,0,3,5.941233697921901,3,55,15
Trade,19.1745548248291,0,3,7.2546741138397755,51,2,15
Trade,19.224878787994385,0,3,7.25461769960519,51,5,15
Trade,19.427138805389404,0,3,7.2544884275839845,51,2,15
Trade,19.621186017990112,0,3,7.25437436644899,51,5,15
Trade,19.886865854263306,0,3,7.2542018037978195,51,5,15
Trade,20.029757976531982,0,3,5.340468514261513,2,7,15
Trade,20.051355838775635,0,3,7.254077862609968,51,2,15
Trade,20.062803983688354,0,3,5.53741559690116,7,5,15
Trade,20.563308715820312,0,3,5.340468514261513,5,2,15
Trade,20.701047658920288,0,3,5.609083417843802,3,5,15
Trade,20.719655990600586,0,3,5.6090036780255215,2,7,15
Trade,20.87714982032776,0,3,7.253999899205032,51,7,15
Trade,22.56171178817749,0,3,5.135527158536711,7,2,15
Trade,22.87738800048828,0,3,5.135527158536711,2,5,15
Trade,23.846773862838745,0,3,5.135527158536711,3,2,15
Trade,23.885575771331787,0,3,5.135527158536711,5,59,15
Trade,24.14018678665161,0,3,6.941233697921901,7,3,15
Trade,24.1630699634552,0,3,5.23552715853671,3,57,15
Trade,24.467159032821655,0,3,6.941233697921901,3,7,15
Trade,24.54403781890869,0,3,5.23552715853671,5,55,15
Trade,24.882401943206787,0,3,6.941233697921901,7,2,15
Trade,25.291515827178955,0,3,6.941233697921901,2,5,15
Trade,25.467434883117676,0,3,6.941233697921901,5,2,15
Trade,25.516817808151245,0,3,5.23552715853671,7,58,15
Trade,26.367644786834717,0,3,6.162455659901413,52,7,15
Trade,26.86561679840088,0,3,6.158071974375284,52,5,15
Trade,27.500057697296143,0,3,6.041233697921901,7,5,15
Trade,28.28980588912964,0,3,6.041233697921901,5,3,15
Trade,28.38250184059143,0,3,6.144172924644446,52,3,15
Trade,28.628254890441895,0,3,6.041233697921901,7,5,15
Trade,29.858563899993896,0,3,6.041233697921901,5,2,15
Trade,31.011728763580322,0,3,6.041233697921901,5,5,15
Trade,31.017186880111694,0,3,6.254236864236898,53,5,15
Trade,31.094213724136353,0,3,6.133979151780406,52,56,15
Trade,31.179587841033936,0,3,7.266624373822566,51,7,15
Trade,31.223979949951172,0,3,7.26601041243885,51,2,15
Trade,31.27267289161682,0,3,7.2654122516998685,51,2,15
Trade,31.2947678565979,0,3,7.3900885975811015,50,7,15
Trade,31.762818813323975,0,3,7.261633539106872,51,56,15
Trade,31.89497399330139,0,3,6.1412336979219,7,57,15
Trade,31.921320915222168,0,3,7.260212442099432,51,57,15
Trade,31.941638946533203,0,3,6.1412336979219,2,55,15
Trade,32.043224811553955,0,3,7.440468514261513,51,56,15
Trade,32.194984912872314,0,3,6.1412336979219,3,59,15
Trade,32.21983289718628,0,3,7.258897234365156,51,58,15
Trade,32.38235592842102,0,3,6.1412336979219,7,55,15
Trade,32.52218985557556,0,3,7.404609611850475,53,55,15
Trade,33.162216901779175,0,3,8.25399989920503,51,5,15
Trade,33.18016695976257,0,3,8.25399989920503,53,7,15
Trade,33.198099851608276,0,3,7.440468514261513,53,59,15
Trade,33.25252389907837,0,3,7.251112890503061,51,3,15
Trade,38.05031490325928,0,3,4.135527158536711,2,2,15
Trade,38.051501750946045,0,3,6.135527158536711,3,5,15
Trade,38.06558084487915,0,3,4.941233697921901,7,5,15
Trade,38.066081047058105,0,3,4.941233697921901,5,55,15
Trade,38.06682801246643,0,3,4.941233697921901,3,59,15
Trade,38.06748390197754,0,3,4.941233697921901,2,3,15
Trade,38.06846284866333,0,3,6.7910574115412174,52,5,15
Trade,38.072845697402954,0,3,5.23552715853671,2,5,15
Trade,38.074936866760254,0,3,6.194139944605844,2,7,15
Trade,38.07676076889038,0,3,5.23552715853671,7,7,15
Trade,38.07689881324768,0,3,6.194128700341691,53,7,15
Trade,38.08548283576965,0,3,8.194116106167758,5,2,15
Trade,38.10025501251221,0,3,6.941233697921901,5,2,15
Trade,38.101414918899536,0,3,6.941233697921901,2,7,15
Trade,38.10259985923767,0,3,6.19412053644043,3,5,15
Trade,38.10936498641968,0,3,8.194100323232924,7,5,15
Trade,38.11024475097656,0,3,6.1941133319888735,5,3,15
Trade,38.11343288421631,0,3,8.1940973537187,3,2,15
Trade,38.117610931396484,0,3,7.020208149656449,3,5,15
Trade,38.12121605873108,0,3,7.166102912736694,5,7,15
Trade,38.12751007080078,0,3,5.23552715853671,3,3,15
Trade,38.128559827804565,0,3,7.041233697921901,7,58,15
Trade,38.13582682609558,0,3,7.1601993037142035,5,2,15
Trade,38.1367449760437,0,3,7.1601993037142035,3,7,15
Trade,38.136900901794434,0,3,7.041233697921901,7,56,15
Trade,38.14636492729187,0,3,7.155104879490208,5,7,15
Trade,38.17043685913086,0,3,5.23552715853671,5,5,15
Trade,38.17127704620361,0,3,7.041233697921901,2,57,15
Trade,38.172035694122314,0,3,5.23552715853671,7,5,15
Trade,38.173919916152954,0,3,7.041233697921901,5,55,15
Trade,38.17428779602051,0,3,7.041233697921901,2,58,15
Trade,38.190470933914185,0,3,5.23552715853671,2,2,15
Trade,38.19092774391174,0,3,5.23552715853671,3,2,15
Trade,38.19349789619446,0,3,7.041233697921901,3,5,15
Trade,38.19414973258972,0,3,5.33552715853671,5,58,15
Trade,38.19979977607727,0,3,7.041233697921901,3,5,15
Trade,38.20025277137756,0,3,5.33552715853671,7,59,15
Trade,38.2012038230896,0,3,7.041233697921901,3,2,15
Trade,38.23962593078613,0,3,7.041233697921901,3,7,15
Trade,38.2489378452301,0,3,6.254441083224084,5,58,15
Trade,38.249377965927124,0,3,6.254441083224084,7,56,15
Trade,38.262807846069336,0,3,7.041233697921901,2,3,15
Trade,38.26335287094116,0,3,8.25433259226372,7,5,15
Trade,38.26355481147766,0,3,8.25433259226372,5,2,15
Trade,38.26765990257263,0,3,8.25433259226372,3,2,15
Trade,38.28917574882507,0,3,6.1412336979219,5,5,15
Trade,38.29147696495056,0,3,6.1412336979219,7,3,15
Trade,38.29532599449158,0,3,6.1412336979219,5,5,15
Trade,38.301275968551636,0,3,6.576576851633847,3,5,15
Trade,38.302079916000366,0,3,6.1412336979219,2,7,15
Trade,38.30905604362488,0,3,6.1412336979219,3,58,15
Trade,38.32121181488037,0,3,6.1412336979219,3,58,15
Trade,38.321587800979614,0,3,6.1412336979219,5,56,15
Trade,38.32280707359314,0,3,6.404609611850475,2,3,15
Trade,38.32467198371887,0,3,7.677767164554245,3,5,15
Trade,38.33349585533142,0,3,6.253999899205032,5,2,15
Trade,38.33415484428406,0,3,8.25089310895753,5,3,15
Trade,38.33796572685242,0,3,7.440468514261513,3,3,15
Trade,38.34167289733887,0,3,7.677767164554245,5,7,15
Trade,38.37141180038452,0,3,6.253999899205032,7,57,15
Trade,38.37159872055054,0,3,6.253999899205032,3,56,15
Trade,38.37247586250305,0,3,6.253999899205032,2,56,15
Trade,38.382922887802124,0,3,6.353999899205031,3,55,15
Trade,38.383912801742554,0,3,6.353999899205031,5,59,15
Trade,38.38766574859619,0,3,6.353999899205031,3,58,15
Trade,38.388051986694336,0,3,6.353999899205031,7,57,15
Trade,38.3912308216095,0,3,6.353999899205031,7,56,15
Trade,38.391777992248535,0,3,6.353999899205031,3,55,15
Trade,38.39250898361206,0,3,6.353999899205031,2,59,15
Trade,38.39312481880188,0,3,6.353999899205031,5,58,15
Trade,38.43256592750549,0,3,6.253999899205032,5,55,15
Trade,38.43270182609558,0,3,6.253999899205032,7,58,15
Trade,38.43343472480774,0,3,6.253999899205032,2,57,15
Trade,38.434276819229126,0,3,6.353999899205031,5,56,15
Trade,38.43440794944763,0,3,6.353999899205031,7,55,15
Trade,38.43640971183777,0,3,6.353999899205031,2,58,15
Trade,38.43719506263733,0,3,6.353999899205031,2,57,15
Trade,38.4377019405365,0,3,6.353999899205031,2,56,15
Trade,38.442423820495605,0,3,6.353999899205031,3,55,15
Trade,38.44482779502869,0,3,6.353999899205031,7,59,15
Trade,38.446133852005005,0,3,6.353999899205031,2,58,15
Trade,38.4516396522522,0,3,6.353999899205031,3,57,15
Trade,38.453717947006226,0,3,6.353999899205031,7,56,15
Trade,38.465818881988525,0,3,6.353999899205031,5,59,15
Trade,38.47650980949402,0,3,7.144172924644446,3,2,15
Trade,38.47819972038269,0,3,8.439681727371989,53,2,15
Trade,38.533056020736694,0,3,6.353999899205031,3,7,15
Trade,38.59329295158386,0,3,5.135527158536711,3,5,15
Trade,38.630263805389404,0,3,7.677767164554245,7,5,15
Trade,38.676766872406006,0,3,8.677767164554245,54,3,15
Trade,38.77452898025513,0,3,7.777767164554245,3,57,15
Trade,38.82741689682007,0,3,11.777217318101199,51,3,15
Trade,39.05221390724182,0,3,7.677767164554245,5,2,15
Trade,39.47994685173035,0,3,7.677767164554245,2,2,15
Trade,39.57647490501404,0,3,9.677767164554245,2,5,15
Trade,0.09010982513427734,0,4,3.6176898452622037,53,9,15
Trade,1.2147419452667236,0,4,3.6176898452622037,6,6,15
Trade,1.2156407833099365,0,4,3.6176898452622037,51,9,15
Trade,1.2323589324951172,0,4,3.391058579965573,52,6,15
Trade,1.350477695465088,0,4,3.391058579965573,52,6,15
Trade,1.9780519008636475,0,4,2.391058579965573,6,9,15
Trade,1.9787237644195557,0,4,2.391058579965573,9,6,15
Trade,2.1199538707733154,0,4,1.1,9,52,15
Trade,2.267518997192383,0,4,3.3222051633085834,52,9,15
Trade,2.2729759216308594,0,4,1.1,6,50,15
Trade,2.345486879348755,0,4,3.3420780463602524,53,9,15
Trade,2.3639988899230957,0,4,1.584754338996881,9,52,15
Trade,2.4953720569610596,0,4,3.3420780463602524,53,6,15
Trade,2.6211819648742676,0,4,3.3420780463602524,53,6,15
Trade,3.2346696853637695,0,4,2.3420780463602524,9,9,15
Trade,3.3630588054656982,0,4,1.3420780463602524,9,6,15
Trade,3.705188751220703,0,4,2.3420780463602524,6,9,15
Trade,3.7058608531951904,0,4,3.3420780463602524,53,50,15
Trade,3.8376529216766357,0,4,3.6687689332345474,53,6,15
Trade,4.1102190017700195,0,4,1.1,9,50,15
Trade,4.182070970535278,0,4,1.267052566868217,6,9,15
Trade,4.2084949016571045,0,4,1.3789088969461936,6,52,15
Trade,5.065616846084595,0,4,1.3779911453400382,6,6,15
Trade,5.082607746124268,0,4,1.1,9,54,15
Trade,5.09416389465332,0,4,3.673131746713673,53,6,15
Trade,5.465082883834839,0,4,1.7939001037964222,9,24,15
Trade,6.2196338176727295,0,4,5.4070369323231535,53,9,15
Trade,6.25849986076355,0,4,1.781184290979758,9,23,15
Trade,6.387821674346924,0,4,3.7070369323231547,15,9,15
Trade,6.415697813034058,0,4,1.781184290979758,6,22,15
Trade,6.421036720275879,0,4,3.5070369323231545,15,9,15
Trade,6.755864858627319,0,4,2.882223753863423,15,6,15
Trade,6.761643886566162,0,4,4.482223753863423,54,9,15
Trade,6.882065773010254,0,4,3.782223753863424,15,9,15
Trade,7.142285108566284,0,4,2.3811842909797583,15,57,15
Trade,7.229997873306274,0,4,2.782223753863423,15,9,15
Trade,7.33068585395813,0,4,2.5811842909797584,9,57,15
Trade,7.517642974853516,0,4,2.682223753863423,15,6,15
Trade,7.693964004516602,0,4,3.1822237538634233,32,6,15
Trade,7.826243877410889,0,4,2.5811842909797584,6,21,15
Trade,8.837683916091919,0,4,3.082223753863423,22,9,15
Trade,8.962594747543335,0,4,2.4811842909797583,9,58,15
Trade,8.981123685836792,0,4,2.082223753863423,9,6,15
Trade,9.060228824615479,0,4,1.1,6,50,15
Trade,9.183084726333618,0,4,3.082223753863423,24,6,15
Trade,9.72682785987854,0,4,3.082223753863423,28,6,15
Trade,10.145580053329468,0,4,3.1822237538634233,23,6,15
Trade,10.154935836791992,0,4,3.1822237538634233,21,6,15
Trade,10.710097789764404,0,4,3.2822237538634234,37,9,15
Trade,10.955143928527832,0,4,2.5811842909797584,9,55,15
Trade,11.530106782913208,0,4,3.2822237538634234,31,6,15
Trade,11.653898000717163,0,4,3.3822237538634234,38,9,15
Trade,11.975908756256104,0,4,2.6811842909797585,9,58,15
Trade,12.032813787460327,0,4,3.3822237538634234,33,9,15
Trade,12.135735034942627,0,4,2.6811842909797585,6,57,15
Trade,12.211516857147217,0,4,2.6811842909797585,6,59,15
Trade,12.227092981338501,0,4,2.6811842909797585,6,55,15
Trade,12.290499687194824,0,4,2.6811842909797585,9,58,15
Trade,12.306121826171875,0,4,3.3822237538634234,30,6,15
Trade,12.318940877914429,0,4,3.3822237538634234,36,6,15
Trade,12.534542798995972,0,4,2.6811842909797585,9,6,15
Trade,12.816677808761597,0,4,2.4811842909797583,39,6,15
Trade,13.25666093826294,0,4,2.4811842909797583,34,9,15
Trade,13.90503191947937,0,4,2.4811842909797583,35,6,15
Trade,13.939893007278442,0,4,2.4811842909797583,36,9,15
Trade,14.085772037506104,0,4,2.4811842909797583,38,6,15
Trade,14.268457889556885,0,4,1.1,6,52,15
Trade,14.627941846847534,0,4,2.3811842909797583,26,6,15
Trade,14.768965721130371,0,4,1.4811842909797583,6,56,15
Trade,14.793091773986816,0,4,2.4811842909797583,32,59,15
Trade,14.920293807983398,0,4,1.4811842909797583,9,56,15
Trade,14.935572862625122,0,4,2.4811842909797583,31,59,15
Trade,15.001003980636597,0,4,2.4811842909797583,33,55,15
Trade,15.044137001037598,0,4,2.4811842909797583,30,9,15
Trade,15.347880840301514,0,4,2.5811842909797584,20,6,15
Trade,15.423115968704224,0,4,2.4822237538634235,6,58,15
Trade,15.523319005966187,0,4,2.4822237538634235,9,57,15
Trade,15.736872911453247,0,4,2.5811842909797584,25,6,15
Trade,15.929910898208618,0,4,2.4822237538634235,27,59,15
Trade,15.944766998291016,0,4,2.4822237538634235,29,56,15
Trade,16.058329820632935,0,4,2.4822237538634235,9,55,15
Trade,16.1113338470459,0,4,2.4822237538634235,6,58,15
Trade,17.141469955444336,0,4,2.4822237538634235,9,57,15
Trade,19.074596881866455,0,4,3.9731078570228693,52,9,15
Trade,19.606223821640015,0,4,4.963116241840615,50,6,15
Trade,19.708172082901,0,4,2.4822237538634235,9,6,15
Trade,20.043998956680298,0,4,2.4822237538634235,6,9,15
Trade,20.094815015792847,0,4,2.4822237538634235,9,6,15
Trade,20.192936897277832,0,4,2.4822237538634235,9,6,15
Trade,21.3212468624115,0,4,2.4822237538634235,6,9,15
Trade,22.57438588142395,0,4,2.4822237538634235,9,6,15
Trade,23.24937081336975,0,4,4.973107857022869,6,9,15
Trade,23.92044186592102,0,4,2.9731078570228693,6,9,15
Trade,25.108429670333862,0,4,3.5811842909797584,9,6,15
Trade,25.59628391265869,0,4,2.9731078570228693,6,9,15
Trade,27.39420175552368,0,4,3.5811842909797584,6,6,15
Trade,28.470640897750854,0,4,5.027356538151726,53,9,15
Trade,30.548138856887817,0,4,4.027561701568725,6,9,15
Trade,31.97280788421631,0,4,1.2000000000000002,9,9,15
Trade,32.8325297832489,0,4,6.027356538151726,6,9,15
Trade,38.0124249458313,0,4,4.973107857022869,6,56,15
Trade,38.01405072212219,0,4,4.973107857022869,9,55,15
Trade,38.02465486526489,0,4,5.073107857022869,6,57,15
Trade,38.02519607543945,0,4,5.073107857022869,6,59,15
Trade,38.025670766830444,0,4,5.699457901908142,50,9,15
Trade,38.02615284919739,0,4,5.073107857022869,9,58,15
Trade,38.027063846588135,0,4,5.073107857022869,9,56,15
Trade,38.03230166435242,0,4,5.073107857022869,9,55,15
Trade,38.04109477996826,0,4,6.027356538151726,9,6,15
Trade,38.04123497009277,0,4,6.027356538151726,51,9,15
Trade,38.06473970413208,0,4,1.2000000000000002,6,9,15
Trade,38.064870834350586,0,4,2.9731078570228693,9,6,15
Trade,38.066519021987915,0,4,6.027356538151726,9,6,15
Trade,38.07379198074341,0,4,5.073107857022869,6,55,15
Trade,38.075833797454834,0,4,5.073107857022869,6,59,15
Trade,38.07660484313965,0,4,5.073107857022869,6,56,15
Trade,38.08269381523132,0,4,5.073107857022869,6,58,15
Trade,38.0851469039917,0,4,5.073107857022869,6,57,15
Trade,38.11113977432251,0,4,6.027356538151726,6,9,15
Trade,38.118891954422,0,4,4.973107857022869,6,59,15
Trade,38.12984085083008,0,4,6.027356538151726,6,9,15
Trade,38.138123989105225,0,4,4.973107857022869,6,6,15
Trade,38.15585470199585,0,4,4.027356538151726,9,6,15
Trade,38.159021854400635,0,4,4.027356538151726,6,9,15
Trade,38.18277978897095,0,4,5.073107857022869,9,58,15
Trade,38.191460847854614,0,4,3.9631162418406154,9,6,15
Trade,38.19159770011902,0,4,5.963116241840615,6,53,15
